client_id,age,gender_cd,education_level,city_nm,monthly_income_amt,steam_popularity_score,category_name,good_price,count
5-15RQPP6P7,28.0,M,SCH,Челябинск,86000.0,0.0,Симуляторы,435.0,1
5-15RUN9QDN,30.0,F,SCH,Москва,250004.66666666666,246.0,['Инди' 'Приключения' 'Экшн'],668.6266666666667,3
5-15RVDDVWZ,24.0,M,SCH,Санкт-Петербург,32000.0,0.0,Ролевые (RPG),55.72,1
5-15S1WGSUA,36.0,M,GRD,Москва,290000.0,1071.0,['Инди' 'Экшн'],637.05,2
5-15S5ZMLA8,26.0,M,SCH,Москва,184400.0,746.3333333333334,['Инди' 'Шутеры' 'Экшн'],379.6333333333334,3
5-15S9SJVJ2,30.0,M,GRD,Нижний Новгород,74000.0,2444.0,Гонки,29.0,1
5-15SCU2AA6,23.0,F,GRD,Самара,47600.0,0.0,Приключения,195.0,1
5-15SHUI75K,22.0,F,SCH,Санкт-Петербург,74000.0,0.0,Экшн,759.6,1
5-15SIVRSC9,30.0,M,GRD,Москва,230000.0,894.125,['Инди' 'Экшн'],538.74375,8
5-15SP5U37J,32.0,M,GRD,['Волгоград' 'Екатеринбург' 'Москва'],86000.0,134.0,Бестселлеры,1799.1000000000001,3
5-15SWK8RUT,14.0,M,['GRD' 'UGR'],['Москва' 'Санкт-Петербург'],175158.0,99.0,['Аркады' 'Инди'],316.0,2
5-15SZT3Z2I,31.0,M,UGR,Волгоград,50000.0,0.0,Экшн,24.75,1
5-15T2BB3SP,26.0,M,SCH,Пермь,108984.0,354.0,Стратегии,827.68,1
5-15T3EPW5K,22.0,M,SCH,Москва,93200.0,0.0,Инди,12.99,1
5-15TDGOGFT,30.0,M,['GRD' 'SCH'],Москва,164099.66666666666,60.86666666666667,Приключения,319.13666666666666,15
5-15TFDNFGB,35.0,M,SCH,Москва,110000.0,108.8,Приключения,3510.446,5
5-15TFVCJ5N,36.0,M,UGR,Москва,218000.0,30.0,Стратегии,784.5714285714286,7
5-15TJRG5TZ,30.0,M,['GRD' 'UGR'],['Омск' 'Санкт-Петербург'],145449.0,541.5,['Ролевые (RPG)' 'Симуляторы'],259.8,2
5-15TJZZTL6,41.0,M,UGR,Пермь,110000.0,0.0,Стратегии,289.0,3
5-15TMHMSTW,37.0,M,UGR,Москва,230000.0,584.0,Симуляторы,949.0,1
5-15TQQ9C4S,24.0,M,UGR,Ростов-на-Дону,107600.0,1441.5,['Бестселлеры' 'Экшн'],512.05,2
5-15TS1LDR0,27.0,M,GRD,Москва,119359.0,0.0,Скидки,580.0,1
5-15TS1SLL1,23.0,M,SCH,Санкт-Петербург,309200.0,0.0,Экшн,1199.0,1
5-15TSFGOTJ,27.0,M,GRD,Санкт-Петербург,50000.0,613.5,['Новинки' 'Ролевые (RPG)' 'Шутеры' 'Экшн'],1589.45,4
5-15TUWUL0B,26.0,M,SCH,['Москва' 'Санкт-Петербург'],74000.0,37.0,['Ролевые (RPG)' 'Симуляторы'],207.275,2
5-15TZ2TY5T,31.0,M,SCH,Самара,74000.0,46.0,Ролевые (RPG),3999.0,1
5-15UAE5UGC,30.0,M,GRD,Нижний Новгород,74000.0,0.0,Приключения,435.0,1
5-15UG96OES,30.0,F,SCH,Казань,29677.0,2945.0,Приключения,500.0,1
5-15UGP49SR,27.0,M,SCH,Москва,350000.0,0.0,Классика от Deep Silver,149.4,1
5-15UJPC0WX,26.0,M,SCH,Москва,68257.0,130.0,Бестселлеры,1600.0,1
5-15UJTBAZY,30.0,M,GRD,Москва,167139.54545454544,213.0,Ролевые (RPG),553.6109090909091,11
5-15UKC2YDT,24.0,F,UGR,Краснодар,14000.0,3328.0,Приключения,360.0,1
5-15ULD3JGT,30.0,M,GRD,Санкт-Петербург,170000.0,251.0,Симуляторы,515.0,1
5-15UX3F5G5,33.0,F,SCH,Санкт-Петербург,44000.0,135.0,Инди,465.0,1
5-15UYW3N06,35.0,M,GRD,Москва,44000.0,394.0,Стратегии,181.25,1
5-15V79YKMV,31.0,M,GRD,Санкт-Петербург,62000.0,3081.0,Экшн,194.7,1
5-15V9EMBB0,23.0,M,UGR,Москва,50000.0,0.0,Симуляторы,74.75,1
5-15VAAMS6G,32.0,M,UGR,Новосибирск,68000.0,1785.0,Ролевые (RPG),279.72,1
5-15VEE483O,31.0,M,['GRD' 'SCH'],['Екатеринбург' 'Москва'],67479.5,165.5,['Бестселлеры' 'Приключения'],1417.025,2
5-15VGNUDWT,25.0,M,SCH,Москва,146000.0,0.0,Для детей,133.0,1
5-15VGQTC3H,27.0,M,GRD,Санкт-Петербург,74000.0,0.0,Спорт,102.0,1
5-15VIKVWTC,35.0,M,GRD,Воронеж,150588.0,0.0,Приключения,5790.0,1
5-15VTDKGNC,22.0,M,UGR,Санкт-Петербург,50000.0,0.0,Скидки,580.0,1
5-15W5GJV0T,25.0,M,SCH,Москва,50000.0,1819.0,Ролевые (RPG),1999.0,1
5-15W5WIJYO,41.0,M,UGR,Москва,53436.0,0.0,Стратегии,1249.0,1
5-15WEZROXO,23.0,M,UGR,Москва,86000.0,645.0,Инди,435.0,1
5-15WVCUO89,27.0,M,UGR,Москва,65600.0,1130.5,['Приключения' 'Стратегии'],411.125,2
5-15WWZLRSE,25.0,M,GRD,Москва,122155.33333333333,0.0,['Приключения' 'Скидки' 'Экшн'],750.7166666666667,3
5-15WXH55J9,26.0,M,SCH,Казань,44000.0,524.0,Инди,360.0,1
5-15X424O1D,26.0,M,SCH,Екатеринбург,26000.0,0.0,Экшн,749.0,1
5-15X74GVFC,27.0,M,GRD,Москва,266000.0,373.0,Приключения,1628.0,1
5-15XBTMUY8,29.0,F,GRD,Краснодар,38000.0,0.0,Казуальные игры,599.0,1
5-15XJZ5432,22.0,M,GRD,Санкт-Петербург,38000.0,0.0,Бестселлеры,639.6,1
5-15XPIZMAS,22.0,M,SCH,Москва,26000.0,0.0,Xbox подписка,929.0,1
5-15XRPEWM3,36.0,M,GRD,Воронеж,98000.0,0.0,Приключения,1271.71,1
5-15Y3W8R23,30.0,F,GRD,Москва,62000.0,0.0,Симуляторы,548.3333333333334,3
5-15YEUICUK,45.0,M,PGR,Москва,107000.0,0.0,Экшн,5299.0,1
5-15YHNSQSS,38.0,M,['GRD' 'PGR'],['Красноярск' 'Москва'],196528.5,0.0,['Xbox подписка' 'Другое'],1664.0,2
5-15YJASR14,34.0,M,GRD,Москва,350000.0,0.0,Приключения,556.0,1
5-15YKM5VES,26.0,M,GRD,Санкт-Петербург,26000.0,994.0,Ролевые (RPG),108.75,1
5-15YS16XA1,24.0,M,UGR,['Краснодар' 'Москва'],86000.0,448.5,['Инди' 'Приключения'],551.0,2
5-15YTCTHB5,22.0,M,SCH,Санкт-Петербург,50000.0,0.0,Бестселлеры,1024.5,1
5-15YWT4V1T,33.0,M,GRD,Москва,98000.0,421.0,Симуляторы,2799.0,1
5-15Z6QOUWR,29.0,M,SCH,Краснодар,86000.0,253.0,['Инди' 'Казуальные игры' 'Ролевые (RPG)'],360.0,3
5-15ZULFC5J,48.0,M,['GRD' 'SCH'],Омск,110000.0,134.5,['Инди' 'Ролевые (RPG)'],507.25,2
5-15ZVUUK6D,23.0,M,UGR,Москва,42800.0,0.0,Экшн,679.0,1
5-1609B2FYM,26.0,M,GRD,Екатеринбург,32000.0,1114.967741935484,Экшн,125.50129032258064,31
5-1609YB9KO,29.0,M,GRD,Екатеринбург,56000.0,130.0,Стратегии,1600.0,1
5-160F0SKDC,22.0,M,SCH,Ростов-на-Дону,14000.0,0.0,Ролевые (RPG),299.0,1
5-160HSZABN,22.0,F,SCH,Москва,175666.85714285713,820.5714285714286,Хоррор,366.82142857142856,7
5-160MEWXP9,15.0,M,GRD,Москва,164045.0,0.0,Xbox подписка,929.0,1
5-160Q2TLOB,23.0,M,UGR,Санкт-Петербург,119522.0,77.0,Стратегии,1099.0,1
5-160REE4FM,26.0,M,UGR,Москва,98000.0,0.0,Скидки,349.0,1
5-160RLXVPP,22.0,M,['GRD' 'SCH' 'UGR'],Москва,56000.0,346.0,['Ролевые (RPG)' 'Симуляторы' 'Экшн'],178.25,3
5-160SCDAYJ,34.0,M,SCH,Санкт-Петербург,170000.0,2233.0,Стратегии,73.8,1
5-1611FIBVU,34.0,M,GRD,Ростов-на-Дону,46499.0,65.0,Симуляторы,1360.0,1
5-1615Q829Q,33.0,M,SCH,['Москва' 'Уфа'],266000.0,879.5,Экшн,349.6,2
5-161DDORJM,33.0,M,GRD,Москва,81200.0,0.0,Бестселлеры,329.0,1
5-161GC2ZYT,22.0,F,UGR,Москва,32000.0,1553.0,['Инди' 'Ролевые (RPG)' 'Скидки' 'Файтинги' 'Экшн'],243.9,5
5-161H0W1LI,29.0,M,GRD,Санкт-Петербург,290000.0,0.0,Экшн,2099.3,1
5-161IM6SQX,28.0,M,SCH,['Волгоград' 'Москва' 'Нижний Новгород'],163547.66666666666,25.666666666666668,['Ролевые (RPG)' 'Симуляторы' 'Экшн'],455.0,3
5-161KGGTGC,27.0,M,UGR,Москва,26000.0,0.0,Ролевые (RPG),2639.34,1
5-161LUW8GA,26.0,M,GRD,Краснодар,26000.0,176.0,Ролевые (RPG),674.55,1
5-161QNNHDA,22.0,M,SCH,Санкт-Петербург,110000.0,612.0,Экшн,549.0,4
5-161RW038Z,19.0,M,GRD,Москва,93200.0,1323.0,Экшн,79.8,1
5-1622RVH4D,23.0,M,UGR,['Ростов-на-Дону' 'Санкт-Петербург'],38000.0,2392.0,['Инди' 'Казуальные игры'],154.64999999999998,2
5-1625TWLIK,23.0,M,SCH,['Омск' 'Санкт-Петербург'],64400.0,0.0,Приключения,482.0,2
5-1626IZTU4,18.0,M,SCH,Новосибирск,62000.0,0.0,Симуляторы,14.9,1
5-162EUUELK,25.0,M,UGR,Волгоград,50000.0,0.0,['Казуальные игры' 'Ролевые (RPG)'],603.79,2
5-162JYWRTF,28.0,M,SCH,Санкт-Петербург,86000.0,101.4,['Симуляторы' 'Стратегии'],384.4,5
5-162N6Q57V,30.0,F,GRD,Москва,158000.0,436.0,Приключения,600.0,1
5-162N7633Y,22.0,M,SCH,Москва,122000.0,0.0,Экшн,1499.0,1
5-162P1833I,38.0,M,GRD,Москва,305092.0,354.0,Симуляторы,999.0,1
5-162U8KX4T,35.0,M,PGR,Санкт-Петербург,50000.0,0.0,Экшн,130.0,1
5-162W49J50,24.0,M,GRD,Ростов-на-Дону,2000.0,746.6666666666666,Экшн,193.0566666666667,3
5-162Y7LDBJ,22.0,M,GRD,Москва,50000.0,0.0,Приключения,1674.33,1
5-162YZS9QX,27.0,M,GRD,Пермь,42800.0,46.0,Экшн,4478.88,1
5-162ZZ83J9,28.0,M,SCH,Москва,44000.0,354.0,Стратегии,999.0,1
5-1632EBRRE,22.0,M,UGR,['Москва' 'Нижний Новгород'],173252.5,10.0,['Симуляторы' 'Скидки'],149.75,2
5-1635XGB5F,27.0,M,GRD,Санкт-Петербург,152000.0,0.0,Другое,3055.0,1
5-1637BHRJ2,25.0,M,UGR,Москва,73138.0,0.0,Экшн,133.0,1
5-163A5Q4AY,26.0,M,GRD,Москва,56000.0,0.0,Скидки,1464.5733333333335,3
5-163EZKT3S,19.0,M,GRD,Уфа,1809.0,46.0,Ролевые (RPG),3999.0,1
5-163K7S0OR,27.0,M,UGR,Санкт-Петербург,344423.0,3054.5,['Инди' 'Симуляторы'],360.005,2
5-163KLG8XV,29.0,M,GRD,Уфа,101600.0,198.0,Инди,499.0,1
5-163KRNLE8,34.0,M,SCH,Москва,86000.0,0.0,['Приключения' 'Ролевые (RPG)' 'Экшн'],511.3333333333333,3
5-163KS7WHM,25.0,M,GRD,Москва,62000.0,65.0,Ролевые (RPG),1360.0,1
5-163LBYUIO,26.0,F,UGR,Пермь,170000.0,735.0,Инди,435.0,1
5-163NDN78S,25.0,M,SCH,Москва,206000.0,1000.0,['Приключения' 'Стратегии'],426.875,2
5-163ODEHZH,31.0,M,UGR,Ростов-на-Дону,170000.0,436.0,Приключения,360.0,1
5-163RCJ9QO,31.0,M,GRD,Санкт-Петербург,158000.0,0.0,Бестселлеры,599.0,1
5-163SVB9IU,28.0,F,UGR,Санкт-Петербург,50000.0,2204.0,Скидки,35.85,1
5-164185ZXU,26.0,M,UGR,Москва,32000.0,0.0,VR,7.25,1
5-16449BUPZ,25.0,M,GRD,Омск,92000.0,48.0,Симуляторы,124.75,1
5-1645ZOAS4,35.0,M,SCH,['Москва' 'Санкт-Петербург'],119360.0,260.0,['Инди' 'Хоррор'],129.425,2
5-16460YQGY,24.0,F,GRD,Москва,14000.0,0.0,Другое,929.0,1
5-1648F6V3J,29.0,M,GRD,Москва,146000.0,1792.0,Симуляторы,179.96,1
5-16499HA7J,35.0,M,GRD,Москва,62000.0,321.0,['Инди' 'Симуляторы'],939.5,2
5-164CSWIK4,19.0,M,GRD,Омск,31030.0,3518.0,Шутеры,325.5,1
5-164IN18SU,22.0,F,UGR,Москва,14000.0,690.0,['Инди' 'Приключения' 'Ролевые (RPG)'],694.8333333333334,3
5-164LEN7PA,29.0,M,GRD,Санкт-Петербург,50000.0,0.0,Приключения,25.98,1
5-164NWNY83,19.0,M,UGR,['Москва' 'Санкт-Петербург'],20000.0,1482.0,['Гонки' 'Приключения'],114.0,2
5-164OFOYN7,29.0,M,GRD,Москва,38000.0,0.0,Экшн,348.01,1
5-164T3755T,19.0,M,SCH,Санкт-Петербург,6643.0,0.0,Приключения,29.0,1
5-164W8VHXD,24.0,M,UGR,Москва,38000.0,0.0,Экшн,399.0,1
5-1656ATZCT,34.0,M,UGR,Москва,115881.66666666667,554.0,['Приключения' 'Стратегии'],288.44166666666666,6
5-165D26LH9,28.0,F,UGR,Москва,119506.0,46.0,Экшн,4478.88,1
5-165KOQC1A,26.0,M,SCH,Пермь,62000.0,673.6666666666666,['Приключения' 'Симуляторы' 'Экшн'],1902.0,3
5-165T01CJH,23.0,M,GRD,Нижний Новгород,74000.0,39.6,['Ролевые (RPG)' 'Экшн'],203.51999999999998,5
5-165T2KYMC,29.0,M,GRD,Москва,36800.0,74.0,Стратегии,174.75,1
5-165Z767FO,43.0,M,GRD,['Казань' 'Москва'],158000.0,130.0,Стратегии,1600.0,2
5-1661UTLOR,26.0,M,GRD,['Новосибирск' 'Ростов-на-Дону' 'Самара' 'Санкт-Петербург'],108800.0,0.0,Экшн,378.285,4
5-1664NR5K5,37.0,M,GRD,Екатеринбург,23600.0,0.0,Экшн,57.1375,4
5-1669AQ64L,34.0,M,UGR,Москва,38000.0,0.0,Новинки,399.6666666666667,3
5-166DEG7GR,33.0,M,GRD,Нижний Новгород,134615.0,0.0,Гонки,25.98,1
5-166EV2KU6,26.0,M,GRD,Москва,44000.0,759.2222222222222,Казуальные игры,465.3333333333333,9
5-166HAKWC2,36.0,M,GRD,Нижний Новгород,80000.0,1.0,Приключения,1838.14,1
5-166HJ0894,23.0,M,UGR,Санкт-Петербург,86000.0,0.0,['Скидки' 'Экшн'],219.75,2
5-166L8S7M4,25.0,M,GRD,Москва,119844.2,0.0,Экшн,312.454,5
5-166LI1DXC,45.0,M,GRD,Москва,290000.0,622.3333333333334,Стратегии,385.0,6
5-166MRQXDG,26.0,M,GRD,Екатеринбург,230000.0,641.1666666666666,['Инди' 'Стратегии'],1068.7416666666666,6
5-166P5PB48,29.0,M,SCH,Москва,26000.0,176.0,Ролевые (RPG),749.5,1
5-166R1D2PK,26.0,M,UGR,Москва,1094000.0,74.0,Симуляторы,174.75,1
5-166R45YUP,26.0,M,GRD,Самара,62000.0,101.5,Ролевые (RPG),733.7383333333333,6
5-166S2XSOM,24.0,M,['GRD' 'SCH'],Ростов-на-Дону,62000.0,51.5,['Инди' 'Симуляторы'],636.875,2
5-166VS1VMB,35.0,M,GRD,Москва,28400.0,0.0,Классика от Deep Silver,149.4,1
5-1671CEUWT,23.0,M,SCH,Пермь,32000.0,0.0,Спорт,25.9,1
5-16728QOTT,27.0,M,UGR,Волгоград,17600.0,74.0,Стратегии,174.75,1
5-1672RVZ7S,22.0,M,SCH,Москва,110000.0,0.0,VR,7.25,1
5-1673NGC81,29.0,M,UGR,Екатеринбург,146000.0,1128.0,Приключения,329.67,1
5-1677VLZYB,23.0,M,UGR,Новосибирск,86000.0,2233.0,Симуляторы,73.8,1
5-167I23CB5,39.0,M,GRD,Новосибирск,44000.0,0.0,Экшн,331.8,1
5-167JWI2CE,28.0,M,SCH,Москва,165206.0,524.0,Симуляторы,360.0,1
5-167LE0738,30.0,M,UGR,Санкт-Петербург,223995.0,0.0,Инди,745.34,1
5-167LQDUYY,38.0,M,SCH,Челябинск,50000.0,2239.0,Экшн,349.5,1
5-167SJDJHA,22.0,M,UGR,Новосибирск,56000.0,0.0,Хоррор,24.75,1
5-167T7J8HL,22.0,M,SCH,Екатеринбург,9200.0,853.0,['Бестселлеры' 'Приключения' 'Ролевые (RPG)'],556.0,3
5-167TLPV88,25.0,M,SCH,Волгоград,68000.0,1630.0,['Бестселлеры' 'Экшн'],239.5,2
5-167Y4WIGQ,25.0,F,GRD,Москва,219680.0,0.0,Стратегии,154.0,1
5-1685HTLPJ,34.0,M,GRD,Москва,214654.0,0.0,Приключения,100.58,1
5-1686RI3AB,31.0,M,SCH,Москва,45245.666666666664,0.0,['Аркады' 'Шутеры' 'Экшн'],351.1666666666667,3
5-168QMWN4G,20.0,M,GRD,Санкт-Петербург,161389.0,0.0,Экшн,329.0,1
5-168T2JA7H,18.0,M,GRD,Москва,8000.0,18.0,Стратегии,152.64000000000001,5
5-168U4DWNA,26.0,F,SCH,['Краснодар' 'Москва'],38000.0,262.0,['Приключения' 'Симуляторы'],198.375,2
5-168V13BN6,23.0,M,SCH,Санкт-Петербург,38000.0,0.0,Экшн,3.0,2
5-168ZCFZM3,25.0,F,GRD,Москва,74000.0,0.0,Гонки,79.9,1
5-168ZH212D,25.0,M,GRD,Москва,200000.0,0.0,Ролевые (RPG),79.8,1
5-1698KDLJC,28.0,M,GRD,['Нижний Новгород' 'Челябинск'],170000.0,0.0,['Казуальные игры' 'Стратегии'],187.55,2
5-169GCG5ND,26.0,M,SCH,Казань,62000.0,0.0,Гонки,12.99,1
5-169IF2H8X,23.0,M,['GRD' 'SCH' 'UGR'],Челябинск,22400.0,102.57142857142857,['Ролевые (RPG)' 'Экшн'],292.9142857142857,7
5-169RZ6RV2,21.0,F,GRD,Москва,410000.0,0.0,Приключения,399.6,1
5-169VSUHNL,39.0,F,UGR,Казань,50000.0,2444.0,Гонки,5.8,1
5-169XLI8QS,25.0,M,UGR,Омск,226204.0,0.0,Хоррор,350.0,1
5-16A1AR5YP,19.0,M,['GRD' 'UGR'],Москва,230000.0,835.25,Симуляторы,285.52750000000003,8
5-16A2Q7XUD,28.0,F,UGR,Санкт-Петербург,26000.0,1349.6666666666667,Экшн,689.8783333333334,6
5-16A4EDGSX,30.0,M,GRD,Санкт-Петербург,98000.0,6.0,Инди,1454.88,1
5-16AM33JZY,33.0,M,UGR,Санкт-Петербург,194271.0,0.0,Стратегии,499.0,1
5-16APE2X91,20.0,M,SCH,Санкт-Петербург,38000.0,0.0,Гонки,12.99,1
5-16AR7PY7V,29.0,M,GRD,Москва,44000.0,0.0,Приключения,25.98,1
5-16ASEMNBX,27.0,M,GRD,['Москва' 'Санкт-Петербург'],80000.0,0.0,['Xbox подписка' 'Другое'],2564.0,2
5-16AYLLQKM,22.0,M,SCH,Ростов-на-Дону,62000.0,0.0,Бестселлеры,1020.06,1
5-16B2EUCHX,40.0,M,GRD,Красноярск,710000.0,1906.0,Стратегии,499.0,1
5-16B5M5L5P,23.0,M,UGR,Москва,86000.0,3661.0,Инди,232.5,1
5-16B7PRMWA,27.0,M,GRD,Нижний Новгород,74000.0,201.0,Инди,1299.0,1
5-16BDPB5XM,29.0,M,SCH,Москва,74000.0,0.0,Ролевые (RPG),1289.0,1
5-16BFJ664A,28.0,M,GRD,Санкт-Петербург,110000.0,46.0,Ролевые (RPG),3999.0,1
5-16BIRASY1,24.0,M,SCH,Ростов-на-Дону,56000.0,0.0,Симуляторы,79.8,1
5-16BJFQ8W0,47.0,M,GRD,Санкт-Петербург,230000.0,0.0,Скидки,433.31,1
5-16BJOINXA,15.0,M,GRD,Москва,193207.0,373.0,Приключения,814.0,1
5-16BSFX1VV,33.0,F,GRD,Москва,62000.0,3328.0,Приключения,252.0,1
5-16BU20ZSE,24.0,M,['GRD' 'SCH'],['Воронеж' 'Москва'],86000.0,210.0,['Скидки' 'Стратегии'],2816.855,2
5-16BUX5FXL,21.0,M,UGR,Уфа,50000.0,0.0,Инди,20.4,1
5-16BVAU2BI,27.0,M,SCH,Санкт-Петербург,191444.0,0.0,['Инди' 'Приключения'],68.405,2
5-16BWG110H,28.0,M,GRD,Самара,230000.0,1676.0,Приключения,522.5,1
5-16C23WAZ3,20.0,M,SCH,Москва,44000.0,432.0,['Инди' 'Ролевые (RPG)' 'Экшн'],136.5,3
5-16C2LPLQP,19.0,F,GRD,Москва,62206.0,2318.0,Симуляторы,154.0,1
5-16C2VHOL4,25.0,M,GRD,Москва,203999.0,0.0,['Бестселлеры' 'Скидки' 'Экшн'],599.0,3
5-16C2YFPBQ,39.0,M,GRD,Санкт-Петербург,110000.0,253.0,Инди,360.0,1
5-16CA5F6KN,29.0,M,UGR,Москва,179600.0,58.666666666666664,['Ролевые (RPG)' 'Стратегии' 'Экшн'],396.45,3
5-16CDW0YMX,31.0,M,GRD,Москва,256733.5,833.5,['Инди' 'Симуляторы'],126.575,2
5-16CDXMU3T,30.0,M,SCH,Красноярск,170000.0,0.0,Хоррор,184.8116666666667,6
5-16CG94FJN,22.0,M,['GRD' 'UGR'],['Краснодар' 'Новосибирск'],146355.0,0.0,['Ролевые (RPG)' 'Стратегии'],196.25,2
5-16CJZUJF3,22.0,M,SCH,Ростов-на-Дону,44000.0,2889.0,Казуальные игры,3.0,1
5-16CK918IW,37.0,M,SCH,['Москва' 'Пермь' 'Санкт-Петербург'],170000.0,172.66666666666666,['Инди' 'Скидки' 'Экшн'],939.1999999999999,3
5-16CKRJNDT,25.0,M,['GRD' 'SCH' 'UGR'],Краснодар,107629.33333333333,880.3333333333334,['Приключения' 'Шутеры' 'Экшн'],310.3,3
5-16CLR5RGV,20.0,M,UGR,Москва,14000.0,99.0,Экшн,284.35,2
5-16CNEGDYX,27.0,F,GRD,Санкт-Петербург,56000.0,0.0,Приключения,1210.29,1
5-16CQS6SNL,30.0,F,SCH,Краснодар,62000.0,0.0,Ролевые (RPG),59.8,1
5-16CU3E45Z,25.0,M,UGR,Москва,244915.5,153.5,['Инди' 'Ролевые (RPG)'],905.05,2
5-16CVJI9HK,20.0,M,UGR,Москва,194000.0,612.0,Экшн,137.25,1
5-16CWLNL3Q,28.0,M,UGR,['Новосибирск' 'Санкт-Петербург'],122000.0,286.0,['Симуляторы' 'Экшн'],764.5,2
5-16D06C7OC,23.0,M,SCH,Санкт-Петербург,74000.0,0.0,Казуальные игры,22.18,1
5-16D1JOSTK,28.0,M,UGR,Москва,76157.0,0.0,Спорт,205.0,1
5-16DWCPJEZ,30.0,M,SCH,Нижний Новгород,178095.0,0.0,Бестселлеры,680.0,1
5-16DXGH0TZ,22.0,M,GRD,Пермь,17600.0,198.0,Ролевые (RPG),299.4,1
5-16DZAQAUU,37.0,M,SCH,Самара,62000.0,0.0,Приключения,249.75,1
5-16E0183PW,22.0,M,GRD,['Краснодар' 'Санкт-Петербург'],62000.0,0.0,['Ролевые (RPG)' 'Экшн'],2998.0,2
5-16E1FMXDD,34.0,M,['GRD' 'PGR' 'SCH'],Москва,292400.0,50.666666666666664,Симуляторы,1299.6666666666667,3
5-16EAJAKEX,36.0,M,['SCH' 'UGR'],Москва,206000.0,0.0,['VR' 'Ролевые (RPG)'],409.2,2
5-16EAW99IB,25.0,F,['GRD' 'UGR'],Новосибирск,116878.5,253.0,['Казуальные игры' 'Ролевые (RPG)'],360.0,2
5-16EDFVL2W,33.0,M,UGR,Москва,206000.0,1323.0,Экшн,59.85,1
