good_name,category_name,good_price,count,steam_popularity_score,age,gender_cd,monthly_income_amt,education_level,city_nm
Darksiders III,Экшн,469.31520000000006,25,2594.0,27.28,M,108981.2,GRD,['Москва' 'Санкт-Петербург']
Darksiders III - Deluxe Edition,Скидки,690.24,40,0.0,27.525,M,121300.2,GRD,Москва
Darksiders III - Keepers of the Void - DLC,Экшн,101.46000000000001,7,0.0,28.142857142857142,M,125939.57142857143,GRD,['Москва' 'Санкт-Петербург']
Darksiders III - The Crucible - DLC,Экшн,74.75,3,0.0,30.0,M,198970.66666666666,GRD,Москва
Darksiders Warmastered Edition,Скидки,92.42617647058823,68,2240.0,25.058823529411764,M,120270.48529411765,GRD,Москва
Date A Live: Rio Reincarnation,Приключения,229.58333333333334,9,0.0,25.88888888888889,M,81887.77777777778,['GRD' 'UGR'],Екатеринбург
Dawn of Fear,['Инди' 'Экшн'],82.8,2,0.0,21.5,['F' 'M'],98000.0,['GRD' 'SCH'],['Новосибирск' 'Санкт-Петербург']
Day of Infamy,Стратегии,360.0,2,2985.0,19.5,M,77538.0,['SCH' 'UGR'],['Новосибирск' 'Санкт-Петербург']
Daydream: Forgotten Sorrow,Инди,551.85,1,0.0,31.0,M,230000.0,SCH,Москва
Daymare: 1998,Экшн,206.0,31,0.0,27.451612903225808,M,99401.48387096774,GRD,Москва
Days Gone,Приключения,1408.475680473373,169,282.0,29.36094674556213,M,109494.04733727811,GRD,Москва
Days of Evil,Ролевые (RPG),300.0,3,0.0,41.333333333333336,M,122831.33333333333,SCH,Казань
Dead Age,Экшн,43.625,2,0.0,29.5,M,50000.0,GRD,Москва
Dead Age 2,Инди,162.70333333333332,9,0.0,34.111111111111114,M,99103.33333333333,GRD,Москва
Dead Alliance: Multiplayer Edition,Шутеры,65.25,2,0.0,40.5,M,42200.0,SCH,['Казань' 'Санкт-Петербург']
Dead Cells,Ролевые (RPG),351.19206268958544,989,198.0,22.0,M,115816.81799797775,GRD,Москва
Dead Cells: DLCs Only BUNDLE - DLC,Экшн,319.2,155,0.0,24.638709677419357,M,110983.07096774194,GRD,Москва
Dead Cells: Fatal Falls - DLC,Экшн,109.75136563876653,227,0.0,23.951541850220263,M,97735.08810572687,GRD,Москва
Dead Cells: Return to Castlevania - DLC,Аркады,385.0,299,0.0,25.304347826086957,M,106844.47157190635,GRD,Москва
Dead Cells: Road to the Sea BUNDLE,Экшн,744.184496124031,129,0.0,25.558139534883722,M,103078.86821705426,GRD,Москва
Dead Cells: The Bad Seed - DLC,Ролевые (RPG),100.27156862745097,102,0.0,23.50980392156863,M,90638.23529411765,GRD,Москва
Dead Cells: The Queen and the Sea - DLC,Инди,129.2562962962963,297,0.0,25.050505050505052,M,99019.25252525252,GRD,Москва
Dead End Job,Инди,58.79999999999999,3,0.0,36.0,M,68000.0,GRD,['Нижний Новгород' 'Новосибирск' 'Санкт-Петербург']
Dead In Bermuda,Приключения,89.8,1,0.0,38.0,M,230000.0,SCH,Санкт-Петербург
Dead In Vinland,Экшн,278.10714285714283,7,3304.0,28.571428571428573,M,91128.57142857143,GRD,Москва
Dead In Vinland - Norse Side Stories - DLC,Приключения,169.0,1,0.0,28.0,M,145833.0,SCH,Москва
Dead Island Riptide Definitive Edition,['Классика от Deep Silver' 'Шутеры'],377.1,17,651.0,24.41176470588235,M,94719.11764705883,SCH,Санкт-Петербург
Dead Rising 2,Шутеры,544.4133333333333,3,2379.0,23.666666666666668,M,85872.33333333333,SCH,['Волгоград' 'Краснодар' 'Москва']
Dead Rising 2: Off The Record,Шутеры,618.22,1,0.0,24.0,M,373694.0,GRD,Краснодар
Dead Rising 4,Скидки,270.0,75,1992.0,26.8,M,86543.70666666667,GRD,Москва
Dead Rising 4 - Season Pass,Экшн,124.75,1,0.0,18.0,M,249185.0,GRD,Казань
Dead Rising 4 - Season Pass - DLC,['Бестселлеры' 'Скидки' 'Экшн'],228.67333333333332,3,0.0,24.666666666666668,M,168207.33333333334,GRD,Санкт-Петербург
Dead Synchronicity,Приключения,26.28875,16,0.0,26.0,M,88256.0,SCH,Москва
Deadfall Adventures,Шутеры,151.04999999999998,7,4255.0,31.0,M,93501.57142857143,['GRD' 'UGR'],Москва
Deadfall Adventures - Deluxe Edition,Шутеры,171.74249999999998,12,0.0,31.75,M,144573.58333333334,GRD,Москва
Deadly 30,Шутеры,42.03692307692308,26,0.0,26.384615384615383,M,79398.88461538461,SCH,Москва
Death end re;Quest,Экшн,129.92045454545453,22,0.0,27.772727272727273,M,71232.68181818182,['GRD' 'SCH'],Москва
Death end re;Quest 2,['Приключения' 'Ролевые (RPG)' 'Экшн'],333.25,6,0.0,29.166666666666668,M,148338.5,SCH,Москва
Deck of Ashes,Стратегии,139.00714285714284,7,0.0,30.0,M,126111.0,GRD,['Москва' 'Новосибирск']
Deck of Ashes - Tome Of Dimensions - DLC,Стратегии,115.9375,4,0.0,34.25,M,142158.0,['GRD' 'UGR'],Москва
Deep Network Analyser - 4th Generation Warfare - DLC,Инди,240.0,1,0.0,45.0,M,290000.0,GRD,Москва
Deep Sky Derelicts: Definitive Edition,Стратегии,128.85714285714286,14,0.0,28.928571428571427,M,67845.57142857143,GRD,Москва
Deepest Chamber,Инди,269.1,1,0.0,46.0,M,69454.0,GRD,Санкт-Петербург
Defend the Rook: Tactical Tower Defense,['Ролевые (RPG)' 'Стратегии'],328.51,6,0.0,37.833333333333336,M,107000.33333333333,['GRD' 'SCH'],Москва
Defunct,Приключения,51.8,9,0.0,22.77777777777778,M,87803.88888888889,GRD,Москва
Degrees of Separation,Инди,311.75,6,0.0,28.833333333333332,M,106000.0,SCH,Москва
Delta Force,Шутеры,54.825,18,0.0,31.055555555555557,M,146753.83333333334,GRD,Москва
Delta Force 2,Экшн,33.2175,12,0.0,30.0,M,170965.58333333334,GRD,Москва
Delta Force Land Warrior,Шутеры,155.625,2,0.0,45.5,M,440000.0,['GRD' 'SCH'],['Пермь' 'Санкт-Петербург']
Delta Force: Black Hawk Down,Экшн,218.125,4,0.0,27.0,M,61807.0,GRD,['Москва' 'Нижний Новгород' 'Новосибирск' 'Самара']
Delta Force: Black Hawk Down - Team Sabre - DLC,Шутеры,112.6725,4,0.0,30.25,M,69088.75,GRD,['Москва' 'Омск' 'Самара' 'Санкт-Петербург']
Delta Force: Task Force Dagger,Шутеры,155.625,2,0.0,44.0,M,428000.0,['SCH' 'UGR'],['Москва' 'Санкт-Петербург']
Delta Force: Xtreme,Шутеры,104.75,1,0.0,36.0,M,230000.0,SCH,Москва
Delta Force: Xtreme 2,['Шутеры' 'Экшн'],261.875,2,0.0,46.5,M,383000.0,GRD,['Новосибирск' 'Санкт-Петербург']
Demon Skin,['Приключения' 'Ролевые (RPG)' 'Экшн'],174.5,3,0.0,34.666666666666664,M,225706.0,GRD,['Волгоград' 'Екатеринбург' 'Краснодар']
Deponia,Инди,35.075405405405405,111,3258.0,25.36036036036036,M,97755.91891891892,GRD,Москва
Deponia Doomsday,Приключения,63.17964285714286,56,3447.0,27.535714285714285,M,117627.76785714286,SCH,Москва
Desperados 2: Cooper's Revenge,Стратегии,66.99666666666667,9,0.0,31.666666666666668,M,136425.66666666666,GRD,['Краснодар' 'Санкт-Петербург']
Desperados III,Стратегии,809.425806451613,31,1539.0,33.32258064516129,M,140865.1935483871,UGR,Москва
Desperados III - Digital Deluxe Edition,Стратегии,1087.5315789473684,19,0.0,31.42105263157895,M,173017.2105263158,GRD,Санкт-Петербург
Desperados: Wanted Dead Or Alive,Стратегии,50.763103448275864,29,0.0,32.48275862068966,M,128117.44827586207,GRD,Москва
Despot's Game: Dystopian Battle Simulator,['Ролевые (RPG)' 'Стратегии'],346.9402173913044,46,0.0,29.67391304347826,M,126688.32608695653,GRD,Москва
Destiny 2: The Witch Queen - DLC,Новинки,1699.0,6,0.0,28.166666666666668,M,154894.0,GRD,['Москва' 'Новосибирск']
Destiny 2: The Witch Queen - Deluxe Edition - DLC,['Новинки' 'Экшн'],3399.0,2,0.0,20.0,M,163230.5,GRD,['Нижний Новгород' 'Санкт-Петербург']
Destiny 2: The Witch Queen Deluxe + Bungie 30th Anniversary Bundle - DLC,Новинки,4199.0,1,0.0,17.0,M,386311.0,GRD,Москва
Destroy All Humans!,Скидки,536.6265517241379,29,3214.0,31.24137931034483,M,125342.20689655172,GRD,Москва
Destroy All Humans! 2 - Reprobed: Dressed to Skill,Приключения,2159.9285714285716,7,0.0,32.42857142857143,M,153269.42857142858,GRD,Москва
Destroy All Humans! 2 – Reprobed,Скидки,1499.25,7,0.0,32.857142857142854,M,114388.0,GRD,Москва
Desynced,['Новинки' 'Симуляторы'],968.0,5,0.0,29.8,M,91481.2,['GRD' 'UGR'],Москва
Detroit: Become Human,Приключения,970.7375732217573,956,373.0,25.42887029288703,M,111824.17677824268,GRD,Москва
Devil May Cry 3 - Special Edition,['Скидки' 'Экшн'],554.7263157894737,19,0.0,19.736842105263158,M,76574.36842105263,UGR,Москва
Devil May Cry 4: Special Edition,Скидки,797.1416129032258,31,0.0,22.806451612903224,M,133532.12903225806,GRD,Москва
Devil May Cry 5 + Vergil,Скидки,951.5547552447551,286,0.0,23.555944055944057,M,128974.1958041958,GRD,Москва
Devil May Cry 5 - Playable Character: Vergil - DLC,Скидки,198.5844117647059,102,0.0,26.941176470588236,M,87496.51960784313,GRD,Москва
Devil May Cry 5 Deluxe + Vergil,Скидки,1110.063875968992,129,0.0,25.573643410852714,M,116183.10852713179,GRD,Москва
Devil May Cry HD Collection,['Бестселлеры' 'Скидки'],1175.5388461538462,26,1159.0,23.26923076923077,M,127529.73076923077,SCH,Москва
Devil and the Fairy,['VR' 'Приключения' 'Скидки'],112.26666666666667,3,0.0,34.0,M,210000.0,UGR,Санкт-Петербург
Devils & Demons,Скидки,33.233333333333334,3,0.0,26.333333333333332,M,155659.0,SCH,Краснодар
Digimon Story Cyber Sleuth: Complete Edition,Ролевые (RPG),625.382,5,1308.0,29.6,M,127724.4,GRD,Москва
Digimon Survive,Ролевые (RPG),1049.5,1,3442.0,30.0,M,74000.0,UGR,Москва
Digimon World: Next Order,Ролевые (RPG),2499.0,2,2612.0,37.0,['F' 'M'],53643.5,GRD,['Москва' 'Самара']
Diluvion: Resubmerged,['Инди' 'Приключения'],62.85,2,0.0,33.5,M,282166.5,SCH,['Москва' 'Самара']
DinoSystem,Симуляторы,19.5,1,0.0,45.0,M,104000.0,GRD,Новосибирск
Disciples III - Renaissance,Стратегии,489.0,2,0.0,32.0,M,50000.0,['GRD' 'SCH'],['Екатеринбург' 'Санкт-Петербург']
Disciples III - Resurrection,Ролевые (RPG),285.25,6,0.0,31.666666666666668,M,78936.5,SCH,Москва
Disciples III: Gold Edition,['Ролевые (RPG)' 'Скидки'],288.77027027027026,37,0.0,31.135135135135137,M,101069.1081081081,GRD,Москва
Disciples: Liberation,Ролевые (RPG),1265.6835294117645,34,2200.0,33.3235294117647,M,136624.79411764705,GRD,Москва
Disciples: Liberation - Deluxe Edition,Скидки,1649.458125,16,0.0,31.8125,M,109625.75,GRD,['Москва' 'Санкт-Петербург']
Disciples: Liberation - Paths to Madness - DLC,['Скидки' 'Стратегии'],863.9524,25,0.0,36.24,M,193869.6,GRD,Москва
Disjunction,Инди,178.56,7,0.0,31.571428571428573,M,106074.14285714286,SCH,['Москва' 'Санкт-Петербург']
Disney Bolt,Экшн,487.2,1,0.0,18.0,M,47636.0,GRD,Самара
Disney Classic Games: Aladdin and The Lion King,Для детей,128.75,4,0.0,30.5,M,83000.0,GRD,Москва
Disney Other-Worldly Adventure Pack,Приключения,299.75,1,0.0,23.0,M,26000.0,SCH,Казань
Disney Pixar Cars,Приключения,487.2,1,0.0,22.0,M,80000.0,UGR,Москва
Disney Princess: Enchanted Journey,Для детей,108.75,1,0.0,70.0,F,170951.0,SCH,Москва
Disney Sky is Falling Pack,Приключения,112.25,1,0.0,25.0,M,68000.0,UGR,Новосибирск
Disney Toy Story Pack,Аркады,558.88,1,0.0,16.0,M,46905.0,GRD,Санкт-Петербург
Disney's Hercules,Для детей,38.5,1,0.0,31.0,M,98000.0,GRD,Санкт-Петербург
Disneyland Adventures,Для детей,391.5,7,0.0,34.857142857142854,M,124546.14285714286,GRD,Нижний Новгород
Displaced,Приключения,14.935799999999999,50,0.0,25.38,M,107588.86,GRD,Москва
Distant Worlds 2,['Симуляторы' 'Скидки'],958.9730769230769,26,1890.0,31.423076923076923,M,162539.46153846153,GRD,Москва
Distant Worlds 2: Factions - Quameno and Gizureans - DLC,Новинки,385.0,1,0.0,30.0,M,170000.0,GRD,Самара
Distrust,Приключения,68.19999999999999,36,0.0,28.333333333333332,M,115129.44444444444,GRD,Москва
DmC Devil May Cry,Экшн,649.335,14,1950.0,25.857142857142858,M,82342.57142857143,GRD,Москва
Do Not Feed the Monkeys,['Симуляторы' 'Скидки' 'Стратегии'],166.97076923076924,52,1827.0,24.48076923076923,M,127717.42307692308,GRD,Москва
Dome Keeper,Экшн,376.7826086956522,138,1558.0,28.369565217391305,M,127877.21014492754,GRD,Москва
Dome Keeper - Deluxe Edition,Экшн,574.2658823529412,34,0.0,27.647058823529413,M,118357.9705882353,GRD,Москва
Don't Disturb,Инди,54.45,7,4666.0,30.285714285714285,M,100264.0,UGR,Москва
Don't Starve Together,Симуляторы,281.1388888888889,36,16.0,23.22222222222222,M,133358.5,GRD,Москва
Donut County,Казуальные игры,120.52105263157895,19,0.0,21.57894736842105,M,123152.31578947368,GRD,Москва
Doodle Derby,Симуляторы,19.800000000000004,7,0.0,22.428571428571427,M,123862.14285714286,SCH,Санкт-Петербург
Doodle Devil,Скидки,50.2875,4,0.0,26.5,M,77600.0,GRD,Санкт-Петербург
Doodle God,Казуальные игры,165.545,6,0.0,26.5,['F' 'M'],81990.0,GRD,Москва
Doodle God 8-bit Mania,Скидки,51.3275,4,0.0,20.75,['F' 'M'],65147.25,GRD,Краснодар
Doodle Mafia,['Инди' 'Казуальные игры' 'Симуляторы' 'Скидки'],46.19,4,0.0,28.75,M,90500.0,GRD,['Волгоград' 'Москва' 'Ростов-на-Дону' 'Санкт-Петербург']
Doraemon Story of Seasons,Для детей,917.39,2,0.0,29.0,['F' 'M'],91629.0,['SCH' 'UGR'],['Екатеринбург' 'Москва']
Dorke & YMP,Приключения,45.15,1,0.0,36.0,M,24520.0,SCH,Самара
Double Dragon IV,Экшн,254.79,2,0.0,37.0,M,98000.0,GRD,['Казань' 'Москва']
Double Dragon Trilogy,Экшн,149.0,6,0.0,37.333333333333336,M,150983.33333333334,['GRD' 'SCH'],Москва
Double Kick Heroes,['Аркады' 'Инди' 'Экшн'],304.5,3,0.0,26.333333333333332,M,167221.0,GRD,Санкт-Петербург
Dr. Fetus' Mean Meat Machine,Экшн,365.75,10,0.0,30.5,M,141482.9,SCH,Москва
Dracula 2: The Last Sanctuary,Приключения,44.436,5,0.0,31.8,M,90800.0,GRD,Москва
Dracula 3: The Path of the Dragon,Приключения,22.425,8,0.0,32.125,M,66350.0,GRD,Санкт-Петербург
Dracula 4 and 5 - Special Steam Edition,Приключения,18.9,2,0.0,28.5,M,104000.0,GRD,['Красноярск' 'Санкт-Петербург']
Dracula: The Resurrection,Приключения,56.718,10,0.0,27.6,M,89481.9,GRD,Москва
DragoDino,Инди,230.625,2,0.0,32.0,M,24200.0,['SCH' 'UGR'],['Новосибирск' 'Санкт-Петербург']
Dragon Ball FighterZ,Файтинги,724.6375,8,0.0,17.875,M,94635.125,SCH,Москва
Dragon Ball FighterZ - FighterZ Edition,['Anime' 'Экшн'],478.2,5,0.0,27.2,M,158588.6,GRD,Москва
Dragon Ball FighterZ - FighterZ Pass - DLC,Файтинги,356.7,1,0.0,21.0,M,20000.0,SCH,Новосибирск
Dragon Ball FighterZ - Ultimate Edition,['Anime' 'Экшн'],553.05,2,0.0,23.5,M,44000.0,['SCH' 'UGR'],['Москва' 'Санкт-Петербург']
Dragon Star Varnir,Экшн,151.04166666666666,6,0.0,27.166666666666668,M,93693.33333333333,GRD,Санкт-Петербург
Dragon Star Varnir - Deluxe Pack - DLC,['Anime' 'Ролевые (RPG)'],47.8,2,0.0,25.0,['F' 'M'],136525.0,GRD,Санкт-Петербург
Dragon's Dogma: Dark Arisen,Ролевые (RPG),515.738125,32,216.0,28.9375,M,111086.21875,GRD,Москва
Dread Templar,Экшн,367.8,5,0.0,27.2,M,50000.0,SCH,['Москва' 'Санкт-Петербург']
DreadEye VR,Приключения,136.5,5,0.0,25.4,M,128727.6,GRD,Москва
DreadOut,['Инди' 'Приключения'],105.94642857142857,14,0.0,26.285714285714285,M,91186.42857142857,GRD,Москва
DreadOut 2,Экшн,232.725,20,0.0,28.65,M,63584.1,GRD,Москва
DreadOut: Keepers of The Dark,Приключения,58.09375,8,0.0,28.625,M,77421.5,['GRD' 'SCH'],['Новосибирск' 'Санкт-Петербург' 'Уфа']
Dream Cycle,Экшн,217.5,5,0.0,30.2,M,127140.6,GRD,['Екатеринбург' 'Москва' 'Новосибирск' 'Санкт-Петербург' 'Челябинск']
Dream Pinball 3D,Симуляторы,14.899999999999999,9,4614.0,24.11111111111111,M,109699.77777777778,GRD,Москва
DreamWorks Dragons: Dawn of New Riders,Для детей,515.0,2,0.0,28.5,M,96200.0,['SCH' 'UGR'],['Санкт-Петербург' 'Челябинск']
Dreamscaper,Экшн,301.7142857142857,14,3704.0,30.857142857142858,M,89060.57142857143,SCH,Санкт-Петербург
Drink More Glurp,Спорт,41.58,45,0.0,22.822222222222223,M,119973.82222222222,SCH,Москва
Driver Parallel Lines,Экшн,104.75,3,0.0,33.666666666666664,M,84000.0,GRD,Санкт-Петербург
Dub Dash,Инди,21.5,3,0.0,25.333333333333332,M,115825.33333333333,GRD,Санкт-Петербург
DuckTales: Remastered,['Бестселлеры' 'Приключения' 'Скидки'],341.2521428571428,14,0.0,34.357142857142854,M,164846.14285714287,GRD,Москва
Dungeon Drafters,Ролевые (RPG),880.0,3,0.0,28.333333333333332,M,116904.66666666667,GRD,Москва
Dungeon Lords,Ролевые (RPG),436.875,2,0.0,29.5,M,107000.0,['GRD' 'SCH'],['Казань' 'Краснодар']
Dungeon Rushers,['Инди' 'Приключения' 'Ролевые (RPG)'],34.9,6,0.0,31.166666666666668,M,40577.833333333336,GRD,['Москва' 'Санкт-Петербург']
